index,exposure_id,exp_createdate,exp_claim_id,exp_lossparty,exp_coverage_id,exp_incident_id,exp_vehicle_id,exp_group,exp_type,exp_closedate,exp_status,exp_resolution
1197,EXP01-10001,2018-09-05,CLM01-1001438,Thirdparty,COV01-1000002,INC01-101197,C904AB2F221B46F2,Tow,GLASS,,Open,Reported in siu
1198,EXP01-10004,2018-07-22,CLM01-1007188,Thirdparty,COV01-1000002,INC01-101198,07E08BB04F7D4C64,Medical Claims,COL,2018-08-20,Closed,Reported in siu
1199,EXP01-10005,2018-12-15,CLM01-1006860,Insured,COV01-1000005,INC01-101199,5CD60C840EAC4A6E,Fire/Theft,PD,,Open,Reported in siu
1200,EXP01-10005,2018-02-13,CLM01-1010306,Insured,COV01-1000001,INC01-101200,B6455953635D4252,FastTrack,PD,2018-03-18,Closed,Reported in siu
1201,EXP01-10001,2018-12-21,CLM01-1000879,Thirdparty,COV01-1000001,INC01-101201,B0ACC9E4157D4B40,General,GLASS,,Open,Closed with payments
1202,EXP01-10005,2018-09-27,CLM01-1009077,Thirdparty,COV01-1000002,INC01-101202,A975E1BC083346DC,Subrogation,PD,2018-10-26,Closed,Closed without payment
1203,EXP01-10002,2018-03-29,CLM01-1003236,Insured,COV01-1000001,INC01-101203,B8F5694C3D504265,General,BI,2018-04-25,Closed,Rejected
1204,EXP01-10005,2018-12-05,CLM01-1008626,Insured,COV01-1000001,INC01-101204,4CA08FF2D04C4459,Injury,PD,,Open,Closed without payment
1205,EXP01-10001,2018-09-22,CLM01-1009244,Thirdparty,COV01-1000001,INC01-101205,259D1F28495B4FFE,Fire/Theft,GLASS,2018-10-04,Closed,Closed without payment
1206,EXP01-10005,2018-11-10,CLM01-1001433,Thirdparty,COV01-1000002,INC01-101206,E63C0E1898DC4B96,Glass,PD,,Open,Closed with payments
1207,EXP01-10003,2018-05-26,CLM01-1005686,Thirdparty,COV01-1000002,INC01-101207,5C6EB76D71DE46B2,Analyst Vendor IPD,COMP,2018-06-26,Closed,Closed without payment
1208,EXP01-10003,2018-01-26,CLM01-1007935,Insured,COV01-1000001,INC01-101208,0CF1F8C1AB9A4F5E,Physical,COMP,2018-02-21,Closed,Closed without payment
1209,EXP01-10005,2018-05-08,CLM01-1010262,Insured,COV01-1000003,INC01-101209,B2430F9A415541FF,Injury,PD,2018-06-07,Closed,Closed with payments
1210,EXP01-10002,2018-01-16,CLM01-1002965,Insured,COV01-1000001,INC01-101210,534F887277FA4DBC,houseowners compound,BI,2018-02-12,Closed,Closed with payments
1211,EXP01-10001,2018-02-28,CLM01-1008865,Insured,COV01-1000003,INC01-101211,3DB4C27E124F4C55,Physical,GLASS,2018-03-13,Closed,Rejected
1212,EXP01-10001,2018-09-15,CLM01-1001262,Insured,COV01-1000001,INC01-101212,031FA59534CD4ED2,FastTrack,GLASS,2018-09-23,Closed,Closed with payments
1213,EXP01-10004,2018-05-16,CLM01-1005921,Thirdparty,COV01-1000001,INC01-101213,29930044BED940D9,Fire/Theft,COL,,Open,Closed with payments
1214,EXP01-10003,2018-08-20,CLM01-1000652,Insured,COV01-1000002,INC01-101214,CF55DC26B86F45B6,Tow,COMP,2018-09-15,Closed,Closed without payment
1215,EXP01-10003,2018-12-19,CLM01-1008854,Thirdparty,COV01-1000003,INC01-101215,766FDA460CE44CB4,Salvage,COMP,2019-01-19,Closed,Closed with payments
1216,EXP01-10002,2018-04-01,CLM01-1001346,Thirdparty,COV01-1000001,INC01-101216,0980E7A95AAC4996,Fire/Theft,BI,2018-04-30,Closed,Duplicate
1217,EXP01-10001,2018-04-14,CLM01-1002603,Thirdparty,COV01-1000001,INC01-101217,3822DB93C02A4775,Physical,GLASS,2018-04-23,Closed,Closed without payment
1218,EXP01-10001,2018-04-27,CLM01-1010298,Thirdparty,COV01-1000002,INC01-101218,0092A3E5F7DD4B6E,Fire/Theft,GLASS,,Open,Duplicate
1219,EXP01-10001,2018-10-15,CLM01-1007369,Thirdparty,COV01-1000002,INC01-101219,856D76AE31904589,Subrogation,GLASS,2018-10-23,Closed,Reported in siu
1220,EXP01-10005,2018-01-12,CLM01-1001021,Thirdparty,COV01-1000002,INC01-101220,42DA19672DE34C77,Total Loss,PD,2018-02-11,Closed,Closed with payments
1221,EXP01-10002,2019-01-20,CLM01-1002074,Thirdparty,COV01-1000001,INC01-101221,C9350B38B4804491,houseowners Low Compound,BI,,Open,Reported in siu
1222,EXP01-10001,2018-04-25,CLM01-1001827,Thirdparty,COV01-1000002,INC01-101222,36772AAC4A91478B,Injury-Compound,GLASS,2018-05-08,Closed,Closed with payments
1223,EXP01-10004,2018-07-18,CLM01-1002029,Thirdparty,COV01-1000001,INC01-101223,2FA5C7C934D6445B,Injury,COL,2018-08-17,Closed,Closed without payment
1224,EXP01-10003,2018-01-27,CLM01-1006417,Insured,COV01-1000002,INC01-101224,2DBDB29587BA4B4C,Fire/Theft,COMP,2018-02-27,Closed,Closed without payment
1225,EXP01-10001,2018-07-18,CLM01-1009436,Thirdparty,COV01-1000003,INC01-101225,78FF376583914694,Glass,GLASS,2018-07-30,Closed,Closed without payment
1226,EXP01-10002,2018-06-04,CLM01-1002394,Thirdparty,COV01-1000002,INC01-101226,64CFB2CD579F49AD,Salvage,BI,2018-07-03,Closed,Rejected
1227,EXP01-10002,2019-01-01,CLM01-1005037,Thirdparty,COV01-1000004,INC01-101227,4CBD462A3AE1405F,Subrogation,BI,,Open,Rejected
1228,EXP01-10005,2018-03-01,CLM01-1000226,Insured,COV01-1000002,INC01-101228,80530A390ED94B2B,Analyst Vendor IPD,PD,2018-03-31,Closed,Rejected
1229,EXP01-10004,2018-05-11,CLM01-1002164,Insured,COV01-1000001,INC01-101229,9AB68587F1484B99,Total Loss,COL,2018-06-04,Closed,Duplicate
1230,EXP01-10001,2018-02-23,CLM01-1009474,Thirdparty,COV01-1000004,INC01-101230,A1CEB5D7F0DE4417,Analyst Vendor IPD,GLASS,2018-03-02,Closed,Duplicate
1231,EXP01-10004,2018-02-13,CLM01-1006659,Thirdparty,COV01-1000001,INC01-101231,03FDC6B6AA6B4776,Medical Claims,COL,2018-03-12,Closed,Duplicate
1232,EXP01-10005,2018-04-05,CLM01-1009772,Thirdparty,COV01-1000005,INC01-101232,A3C967410BB54A4D,houseowners Low Compound,PD,,Open,Closed without payment
1233,EXP01-10003,2018-10-30,CLM01-1005397,Insured,COV01-1000001,INC01-101233,E93A28AC79DD4F12,General,COMP,2018-11-30,Closed,Duplicate
1234,EXP01-10005,2018-01-14,CLM01-1000599,Insured,COV01-1000001,INC01-101234,A0663D6D0B21411B,houseowners compound,PD,2018-02-16,Closed,Duplicate
1235,EXP01-10002,2018-08-18,CLM01-1002660,Thirdparty,COV01-1000001,INC01-101235,A70C4990A4F247D5,Subrogation,BI,2018-09-15,Closed,Reported in siu
1236,EXP01-10005,2018-10-14,CLM01-1008573,Insured,COV01-1000001,INC01-101236,ED058BE81D794CC2,General,PD,,Open,Closed with payments
1237,EXP01-10004,2019-01-07,CLM01-1002135,Insured,COV01-1000001,INC01-101237,9F43ADF5B61D44E7,General,COL,,Open,Reported in siu
1238,EXP01-10002,2018-12-30,CLM01-1009050,Thirdparty,COV01-1000004,INC01-101238,18F07425A21E4FBA,General,BI,,Open,Duplicate
1239,EXP01-10004,2018-05-13,CLM01-1005043,Insured,COV01-1000004,INC01-101239,6AA07719236E4744,Salvage,COL,,Open,Closed with payments
1240,EXP01-10001,2018-03-04,CLM01-1004442,Thirdparty,COV01-1000002,INC01-101240,D1C8FC1F3B2D428E,Subrogation,GLASS,,Open,Reported in siu
1241,EXP01-10003,2018-05-25,CLM01-1001595,Insured,COV01-1000002,INC01-101241,EF34F09780094EA6,Injury-Compound,COMP,,Open,Closed with payments
1242,EXP01-10003,2018-01-16,CLM01-1009393,Thirdparty,COV01-1000002,INC01-101242,49EA8F6C638843E3,FastTrack,COMP,,Open,Duplicate
1243,EXP01-10004,2018-12-10,CLM01-1003030,Insured,COV01-1000002,INC01-101243,932228457D784BAA,General,COL,,Open,Closed without payment
1244,EXP01-10001,2018-08-30,CLM01-1001037,Insured,COV01-1000001,INC01-101244,F50F83A458974E73,Injury-Compound,GLASS,,Open,Reported in siu
1245,EXP01-10003,2018-07-30,CLM01-1008793,Insured,COV01-1000001,INC01-101245,200DDE8B24CB4F19,Glass,COMP,2018-08-29,Closed,Duplicate
1246,EXP01-10001,2018-10-22,CLM01-1002935,Insured,COV01-1000001,INC01-101246,0B0A9CFA11694C3B,Physical,GLASS,,Open,Closed with payments
1247,EXP01-10004,2018-07-30,CLM01-1003808,Insured,COV01-1000002,INC01-101247,F1DA81DA5BB24B07,Glass,COL,2018-08-31,Closed,Duplicate
1248,EXP01-10001,2018-04-15,CLM01-1003379,Insured,COV01-1000001,INC01-101248,3722FF5B829F46B6,Salvage,GLASS,2018-04-25,Closed,Rejected
1249,EXP01-10002,2018-04-17,CLM01-1009409,Insured,COV01-1000002,INC01-101249,9A62256F8165495D,Medical Claims,BI,,Open,Closed with payments
1250,EXP01-10005,2018-11-11,CLM01-1003838,Thirdparty,COV01-1000002,INC01-101250,08A5005E986F4A53,FastTrack,PD,,Open,Closed without payment
1251,EXP01-10005,2018-09-15,CLM01-1003737,Thirdparty,COV01-1000003,INC01-101251,EBFA80818A4140B1,Tow,PD,,Open,Closed with payments
1252,EXP01-10003,2018-09-27,CLM01-1005978,Insured,COV01-1000001,INC01-101252,E3106F07BB2145AA,Injury,COMP,2018-10-25,Closed,Closed without payment
1253,EXP01-10001,2018-05-18,CLM01-1008024,Thirdparty,COV01-1000002,INC01-101253,88A92A6E4C1249CD,Injury,GLASS,,Open,Rejected
1254,EXP01-10004,2018-05-03,CLM01-1008021,Insured,COV01-1000002,INC01-101254,F8284657D7AF4FF0,Fire/Theft,COL,2018-06-02,Closed,Closed with payments
1255,EXP01-10003,2019-01-30,CLM01-1000754,Insured,COV01-1000001,INC01-101255,CC7556C60D8441EA,Physical,COMP,,Open,Reported in siu
1256,EXP01-10002,2018-04-09,CLM01-1005097,Insured,COV01-1000001,INC01-101256,67A8318C7CAA4EAC,Fire/Theft,BI,2018-05-12,Closed,Rejected
1257,EXP01-10001,2018-10-02,CLM01-1006685,Insured,COV01-1000002,INC01-101257,A3B1EC48817644BE,Total Loss,GLASS,2018-10-09,Closed,Reported in siu
1258,EXP01-10005,2018-10-07,CLM01-1009920,Insured,COV01-1000001,INC01-101258,1C81FDCAF683448A,Total Loss,PD,2018-11-01,Closed,Duplicate
1259,EXP01-10005,2018-06-20,CLM01-1006965,Insured,COV01-1000001,INC01-101259,65442DFFC22F4402,Analyst Vendor IPD,PD,2018-07-18,Closed,Rejected
1260,EXP01-10004,2018-01-26,CLM01-1010418,Thirdparty,COV01-1000001,INC01-101260,74F0AAB6CF8E4E1E,Total Loss,COL,,Open,Rejected
1261,EXP01-10004,2018-11-23,CLM01-1010681,Insured,COV01-1000002,INC01-101261,64338AD7B8A649A2,houseowners compound,COL,,Open,Reported in siu
1262,EXP01-10002,2018-06-08,CLM01-1000822,Insured,COV01-1000002,INC01-101262,80E8DA1139D9416A,Medical Claims,BI,2018-07-06,Closed,Rejected
1263,EXP01-10002,2019-01-25,CLM01-1009663,Insured,COV01-1000002,INC01-101263,1E51408E96A64DC6,Medical Claims,BI,,Open,Rejected
1264,EXP01-10004,2018-08-05,CLM01-1005010,Insured,COV01-1000001,INC01-101264,205C1AF61754454F,Analyst Vendor IPD,COL,,Open,Closed without payment
1265,EXP01-10004,2018-05-20,CLM01-1003691,Thirdparty,COV01-1000002,INC01-101265,E080B237828B4B0C,Analyst Vendor IPD,COL,2018-06-13,Closed,Rejected
1266,EXP01-10004,2018-11-05,CLM01-1006648,Insured,COV01-1000005,INC01-101266,F937591D937C4ECD,Subrogation,COL,,Open,Closed with payments
1267,EXP01-10004,2019-01-04,CLM01-1003031,Thirdparty,COV01-1000002,INC01-101267,A7D6959311C94293,Glass,COL,,Open,Closed without payment
1268,EXP01-10005,2018-07-28,CLM01-1002790,Insured,COV01-1000001,INC01-101268,CE772074724F4590,Physical,PD,,Open,Reported in siu
1269,EXP01-10005,2018-11-05,CLM01-1001433,Thirdparty,COV01-1000002,INC01-101269,17133184649D4896,Glass,PD,,Open,Closed with payments
1270,EXP01-10003,2018-03-23,CLM01-1003032,Insured,COV01-1000001,INC01-101270,CB48A0571FBB406B,Subrogation,COMP,,Open,Rejected
1271,EXP01-10002,2018-05-15,CLM01-1004021,Insured,COV01-1000001,INC01-101271,8E8BE660E012470D,Glass,BI,,Open,Rejected
1272,EXP01-10004,2018-04-12,CLM01-1007156,Thirdparty,COV01-1000001,INC01-101272,5AC4B27E3CE14876,Physical,COL,,Open,Rejected
1273,EXP01-10004,2018-05-23,CLM01-1003812,Thirdparty,COV01-1000002,INC01-101273,D4606B90F0134DFF,Injury,COL,2018-06-20,Closed,Duplicate
1274,EXP01-10005,2018-08-30,CLM01-1000685,Insured,COV01-1000002,INC01-101274,ABB06C6EFA854F89,Subrogation,PD,2018-09-25,Closed,Rejected
1275,EXP01-10002,2018-11-03,CLM01-1000663,Insured,COV01-1000002,INC01-101275,EE4F043B11AD466A,Subrogation,BI,,Open,Closed without payment
1276,EXP01-10004,2018-01-05,CLM01-1005406,Insured,COV01-1000002,INC01-101276,7C3E2346ED4F47D5,houseowners Low Compound,COL,2018-02-05,Closed,Closed with payments
1277,EXP01-10003,2018-01-23,CLM01-1006925,Insured,COV01-1000002,INC01-101277,6A5A524408E14779,Total Loss,COMP,2018-02-24,Closed,Rejected
1278,EXP01-10001,2018-05-21,CLM01-1006927,Thirdparty,COV01-1000002,INC01-101278,A7CB5ACB6C3249FF,Physical,GLASS,,Open,Rejected
1279,EXP01-10001,2018-03-11,CLM01-1000658,Insured,COV01-1000001,INC01-101279,BF67C02315FB4D80,houseowners Low Compound,GLASS,,Open,Rejected
1280,EXP01-10002,2018-05-08,CLM01-1007765,Insured,COV01-1000002,INC01-101280,D336D5F924CE4126,Injury-Compound,BI,2018-06-07,Closed,Rejected
1281,EXP01-10001,2018-06-10,CLM01-1010110,Insured,COV01-1000002,INC01-101281,B64E7C33C3CD4700,Fire/Theft,GLASS,2018-06-15,Closed,Closed without payment
1282,EXP01-10002,2018-03-21,CLM01-1004615,Thirdparty,COV01-1000001,INC01-101282,1590515A05DE4133,Injury-Compound,BI,,Open,Duplicate
1283,EXP01-10005,2018-10-18,CLM01-1001411,Insured,COV01-1000002,INC01-101283,C9CB2F60946D463E,Injury,PD,,Open,Duplicate
1284,EXP01-10003,2018-08-06,CLM01-1004420,Insured,COV01-1000002,INC01-101284,0884E3465FD64A2E,Glass,COMP,,Open,Reported in siu
1285,EXP01-10004,2018-05-16,CLM01-1004394,Insured,COV01-1000002,INC01-101285,0D2B24AC598D4CEF,houseowners Low Compound,COL,2018-06-15,Closed,Rejected
1286,EXP01-10004,2018-06-24,CLM01-1004122,Insured,COV01-1000001,INC01-101286,30DDF9D5DFB249FB,Medical Claims,COL,2018-07-21,Closed,Rejected
1287,EXP01-10004,2018-03-14,CLM01-1009516,Insured,COV01-1000002,INC01-101287,816B5A8426024CF9,Injury,COL,2018-04-08,Closed,Duplicate
1288,EXP01-10001,2018-07-09,CLM01-1002604,Thirdparty,COV01-1000003,INC01-101288,97772DB025C84BA8,Salvage,GLASS,2018-07-20,Closed,Rejected
1289,EXP01-10005,2018-10-11,CLM01-1006049,Thirdparty,COV01-1000001,INC01-101289,202BE0B5218C4455,Analyst Vendor IPD,PD,,Open,Rejected
1290,EXP01-10002,2018-03-17,CLM01-1006015,Insured,COV01-1000001,INC01-101290,A470CD3FFEE243D1,Tow,BI,,Open,Closed without payment
1291,EXP01-10004,2018-12-14,CLM01-1006211,Thirdparty,COV01-1000002,INC01-101291,ECF7440A5C944440,FastTrack,COL,,Open,Closed without payment
1292,EXP01-10001,2018-06-06,CLM01-1009466,Insured,COV01-1000001,INC01-101292,0764E7B65E594318,Physical,GLASS,2018-06-11,Closed,Closed without payment
1293,EXP01-10001,2018-05-16,CLM01-1006263,Insured,COV01-1000001,INC01-101293,7056AFEE14E14030,houseowners Low Compound,GLASS,2018-05-28,Closed,Duplicate
1294,EXP01-10003,2018-09-17,CLM01-1000227,Insured,COV01-1000001,INC01-101294,363252BC236F4571,General,COMP,2018-10-18,Closed,Closed without payment
1295,EXP01-10003,2018-09-25,CLM01-1003505,Insured,COV01-1000002,INC01-101295,CA42677DA5D14121,Tow,COMP,2018-10-25,Closed,Rejected
1296,EXP01-10004,2018-06-14,CLM01-1004034,Insured,COV01-1000001,INC01-101296,895C165B1F484F3B,houseowners compound,COL,2018-07-15,Closed,Closed without payment
1297,EXP01-10001,2018-04-29,CLM01-1005443,Insured,COV01-1000002,INC01-101297,8A748502DAFB4910,Medical Claims,GLASS,2018-05-05,Closed,Rejected
1298,EXP01-10004,2018-10-05,CLM01-1008421,Thirdparty,COV01-1000001,INC01-101298,40177DF3320647DE,Fire/Theft,COL,2018-11-01,Closed,Rejected
1299,EXP01-10004,2018-06-15,CLM01-1007366,Thirdparty,COV01-1000001,INC01-101299,87957B7C035B49C4,Tow,COL,2018-07-10,Closed,Closed with payments
1300,EXP01-10004,2018-10-21,CLM01-1010003,Insured,COV01-1000002,INC01-101300,33BBC462667241AD,Fire/Theft,COL,,Open,Rejected
1301,EXP01-10005,2018-12-09,CLM01-1009791,Insured,COV01-1000001,INC01-101301,5E2D4A4F034C4B04,houseowners compound,PD,,Open,Closed with payments
1302,EXP01-10002,2018-06-10,CLM01-1000997,Insured,COV01-1000002,INC01-101302,9BEED1C2DAD34065,Injury-Compound,BI,2018-07-09,Closed,Rejected
1303,EXP01-10005,2018-05-15,CLM01-1009034,Insured,COV01-1000001,INC01-101303,5239BACCE429401E,Salvage,PD,,Open,Duplicate
1304,EXP01-10003,2018-03-08,CLM01-1004372,Insured,COV01-1000001,INC01-101304,683BA01688DE4CD7,houseowners Low Compound,COMP,2018-04-05,Closed,Reported in siu
1305,EXP01-10005,2018-04-07,CLM01-1006604,Insured,COV01-1000002,INC01-101305,A1564383376C4012,houseowners compound,PD,2018-05-03,Closed,Rejected
1306,EXP01-10002,2018-11-25,CLM01-1010780,Thirdparty,COV01-1000001,INC01-101306,895165CE6FE04D2B,Salvage,BI,,Open,Closed with payments
1307,EXP01-10001,2018-03-19,CLM01-1004134,Insured,COV01-1000005,INC01-101307,53C359AFA39248D0,General,GLASS,2018-03-28,Closed,Closed without payment
1308,EXP01-10003,2018-01-12,CLM01-1000790,Insured,COV01-1000002,INC01-101308,519CD1AA2B0047A3,Physical,COMP,2018-02-13,Closed,Closed without payment
1309,EXP01-10002,2018-12-25,CLM01-1002913,Insured,COV01-1000001,INC01-101309,85232FD6C80641BD,Fire/Theft,BI,,Open,Closed with payments
1310,EXP01-10001,2018-11-07,CLM01-1010164,Insured,COV01-1000003,INC01-101310,4E226249F7FA4490,Salvage,GLASS,,Open,Closed without payment
1311,EXP01-10001,2018-08-06,CLM01-1002169,Insured,COV01-1000002,INC01-101311,B5C9F83666E04D0E,Injury,GLASS,2018-08-14,Closed,Rejected
1312,EXP01-10005,2018-07-12,CLM01-1001963,Thirdparty,COV01-1000002,INC01-101312,5577C6A4DC624B18,Analyst Vendor IPD,PD,2018-08-15,Closed,Reported in siu
1313,EXP01-10002,2019-02-02,CLM01-1010696,Insured,COV01-1000001,INC01-101313,BDB5D640AF484C34,Analyst Vendor IPD,BI,,Open,Rejected
1314,EXP01-10003,2019-01-27,CLM01-1006141,Insured,COV01-1000002,INC01-101314,A3BC49DE55134854,FastTrack,COMP,,Open,Closed with payments
1315,EXP01-10004,2018-05-06,CLM01-1006819,Thirdparty,COV01-1000002,INC01-101315,41AAE772C70E457C,General,COL,2018-06-05,Closed,Duplicate
1316,EXP01-10004,2019-01-11,CLM01-1010199,Insured,COV01-1000002,INC01-101316,6D328F198D0E4A5E,houseowners Low Compound,COL,,Open,Closed with payments
1317,EXP01-10004,2018-01-25,CLM01-1003220,Thirdparty,COV01-1000004,INC01-101317,9B393B7CD2D1444F,General,COL,2018-02-23,Closed,Duplicate
1318,EXP01-10003,2018-04-26,CLM01-1010571,Insured,COV01-1000001,INC01-101318,24FD97661D9A4625,Injury-Compound,COMP,2018-05-25,Closed,Closed without payment
1319,EXP01-10004,2018-03-17,CLM01-1002251,Insured,COV01-1000002,INC01-101319,42C2D01AE2AA4A49,General,COL,,Open,Reported in siu
1320,EXP01-10005,2018-12-16,CLM01-1006000,Insured,COV01-1000003,INC01-101320,47A01E723B8C4783,houseowners Low Compound,PD,2019-01-11,Closed,Closed with payments
1321,EXP01-10002,2018-09-02,CLM01-1001650,Thirdparty,COV01-1000001,INC01-101321,CD81A06FBC214991,houseowners compound,BI,,Open,Duplicate
1322,EXP01-10004,2018-08-29,CLM01-1008124,Thirdparty,COV01-1000002,INC01-101322,75DB1FA5B2C84270,General,COL,2018-09-24,Closed,Closed without payment
1323,EXP01-10002,2018-11-07,CLM01-1001177,Insured,COV01-1000002,INC01-101323,91A0EB32C8EE489A,Tow,BI,,Open,Reported in siu
1324,EXP01-10005,2018-11-23,CLM01-1007680,Insured,COV01-1000001,INC01-101324,E6A9E3B8975B49D2,Total Loss,PD,,Open,Closed without payment
1325,EXP01-10005,2018-10-29,CLM01-1006744,Thirdparty,COV01-1000002,INC01-101325,5EE9E4C19AB5401A,Salvage,PD,,Open,Closed without payment
1326,EXP01-10001,2018-03-19,CLM01-1005293,Insured,COV01-1000002,INC01-101326,EF9FD9CAB528475D,Total Loss,GLASS,2018-03-26,Closed,Rejected
1327,EXP01-10004,2018-09-03,CLM01-1006571,Insured,COV01-1000002,INC01-101327,65858CC783C8404C,Tow,COL,2018-10-03,Closed,Rejected
1328,EXP01-10003,2018-03-22,CLM01-1003380,Insured,COV01-1000002,INC01-101328,538B08D038024718,FastTrack,COMP,2018-04-21,Closed,Rejected
1329,EXP01-10001,2018-08-01,CLM01-1002365,Insured,COV01-1000001,INC01-101329,76CEEDD7B09D480D,FastTrack,GLASS,,Open,Reported in siu
1330,EXP01-10005,2018-10-10,CLM01-1001890,Insured,COV01-1000002,INC01-101330,B748A7EAE88E4648,houseowners compound,PD,,Open,Rejected
1331,EXP01-10001,2018-02-12,CLM01-1008696,Insured,COV01-1000001,INC01-101331,39A57CB03DB14278,General,GLASS,2018-02-21,Closed,Reported in siu
1332,EXP01-10005,2018-06-27,CLM01-1002577,Insured,COV01-1000001,INC01-101332,55D60CD5019E4B55,Fire/Theft,PD,,Open,Rejected
1333,EXP01-10001,2018-12-07,CLM01-1003280,Insured,COV01-1000001,INC01-101333,A915F8BBF8ED4741,Injury,GLASS,,Open,Duplicate
1334,EXP01-10003,2018-07-09,CLM01-1006214,Thirdparty,COV01-1000001,INC01-101334,E81F899A544046BE,Analyst Vendor IPD,COMP,2018-08-07,Closed,Closed without payment
1335,EXP01-10004,2018-07-20,CLM01-1009591,Insured,COV01-1000002,INC01-101335,2AB7EC56C4A441C5,General,COL,2018-08-21,Closed,Reported in siu
1336,EXP01-10001,2018-09-15,CLM01-1001262,Insured,COV01-1000001,INC01-101336,8EE3EE951410407E,FastTrack,GLASS,2018-09-23,Closed,Closed with payments
1337,EXP01-10002,2018-11-22,CLM01-1010315,Insured,COV01-1000001,INC01-101337,A6196E2C24B94FF9,Injury-Compound,BI,2018-12-21,Closed,Closed with payments
1338,EXP01-10002,2018-08-29,CLM01-1003599,Insured,COV01-1000001,INC01-101338,463533F1E0EC48CD,Analyst Vendor IPD,BI,2018-09-30,Closed,Rejected
1339,EXP01-10001,2018-03-04,CLM01-1004442,Insured,COV01-1000002,INC01-101339,5CBF3855BADF4026,Subrogation,GLASS,,Open,Reported in siu
1340,EXP01-10002,2018-10-27,CLM01-1009122,Insured,COV01-1000001,INC01-101340,FBF26D3112824D68,houseowners Low Compound,BI,,Open,Closed with payments
1341,EXP01-10003,2018-12-10,CLM01-1007276,Insured,COV01-1000004,INC01-101341,5A32C5AC31A04BF2,FastTrack,COMP,,Open,Closed with payments
1342,EXP01-10001,2018-09-18,CLM01-1003876,Insured,COV01-1000002,INC01-101342,4CBCA4AC2B8F47CE,houseowners compound,GLASS,2018-09-28,Closed,Duplicate
1343,EXP01-10004,2018-02-12,CLM01-1003264,Thirdparty,COV01-1000001,INC01-101343,85251C4515BB4339,Injury,COL,2018-03-15,Closed,Closed with payments
1344,EXP01-10004,2018-03-10,CLM01-1007950,Thirdparty,COV01-1000002,INC01-101344,C5BF9A885C4847FC,houseowners Low Compound,COL,2018-04-06,Closed,Reported in siu
1345,EXP01-10005,2018-10-07,CLM01-1001735,Insured,COV01-1000002,INC01-101345,9681BDD304634843,General,PD,,Open,Closed without payment
1346,EXP01-10004,2019-01-09,CLM01-1009407,Insured,COV01-1000001,INC01-101346,D29F0B50C5C84933,houseowners compound,COL,,Open,Rejected
1347,EXP01-10005,2018-08-15,CLM01-1000550,Insured,COV01-1000002,INC01-101347,99DBBBFA94E5432A,houseowners compound,PD,2018-09-13,Closed,Reported in siu
1348,EXP01-10002,2018-01-28,CLM01-1004217,Insured,COV01-1000002,INC01-101348,5F773193593247F8,Total Loss,BI,,Open,Rejected
1349,EXP01-10004,2018-12-15,CLM01-1001578,Thirdparty,COV01-1000001,INC01-101349,DF6F35B611A14E57,Analyst Vendor IPD,COL,,Open,Duplicate
1350,EXP01-10001,2018-02-16,CLM01-1008859,Thirdparty,COV01-1000002,INC01-101350,397F91637DA944BE,Subrogation,GLASS,2018-02-27,Closed,Rejected
1351,EXP01-10003,2018-03-16,CLM01-1008297,Insured,COV01-1000002,INC01-101351,4E7E71777BCE4D59,Analyst Vendor IPD,COMP,2018-04-16,Closed,Duplicate
