incident_id,incident_vin,incident_desc,driver,is_the_vehicle_driveable
INC01-120917,84046087BC2747F8,insured vehicle hit while parked by unknown claimant,Self,Y
INC01-120918,3B45D13E0D0A4511,insured vehicle passed green light while traveling south. Insured vehicle mother vehicleing straight and noticed a motorcycle did a wheelie... Insured vehicle swerved to avoid collided with motorcycle and hit a pothole. Damage to tire/wheel. Makes noise while mother vehicleing not drinsured vehicleeable.,Daughter,Y
INC01-120919,2DFC9DBB1EAD4BB3,Insured vehicle parked and was hit by other vehicle,Daughter,Y
INC01-120920,88FEBFA4D6BD43B3,insured vehicle hit a tree at the foot of drinsured vehiclee way / severe damage to front end,Third Party,Y
INC01-120921,22F6E2EDFAD74A9C,insured vehicle was hit by other vehicle while parked,Son,Y
INC01-120922,5C194534BEF34B49,insured vehicle hit other vehicle when other vehicle was parked.,Son,Y
INC01-120923,1781A3D08BE74854,insured vehicle was hit while parked in front of the house. Car is in the middle of the street.,Mother,Y
INC01-120924,517D31FD82324F9B,insured vehicle turning onto paradise rd  making a right turn and swerved far right to avoid an oncoming car and hit other vehicle that was parked on paradise rd. Insured vehicle poi pass front quarter panel scraped   other vehicle poi driver side rear bumper dented and scraped.,Father,Y
INC01-120925,DB5D3CAC5C5448D4,insured vehicle was rear-ended by other vehicle,Self,Y
INC01-120926,54088AEF8CF043D7,Insured vehicle parked. Other vehicle sideswiped insured vehicle while parking.,Daughter,
INC01-120927,706D037CD75243FC,insured vehicle was hit by other vehicle who ran a red light hitting him on the drinsured vehicleer side.,Self,Y
INC01-120928,A8E5A2C4D6474749,other vehicle hit i/v drivers side rear bumper,Father,Y
INC01-120929,30FEA3C19BA241A7,insured called to report a hit and run on his vehicle,Third Party,Y
INC01-120930,3A27E66F45F2487C,insured vehicle slid on ice and collided into a pole.,Mother,Y
INC01-120931,D09AF1482997417C,insured vehicle backed into parked and occupied other vehicle.,Mother,Y
INC01-120932,B6E36E465A50499C,insured vehicle was parked when other vehicle side swept insured vehicle,Spouse,
INC01-120933,CDE188F180614BCB,other vehicle stopped at light. Insured vehicle re with other vehicle,Son,Y
INC01-120934,E34AC65D1EC64C00,insured vehicle preparing to make a right turn when other vehicle hit passenger side of insured vehicle,Self,Y
INC01-120935,766134C889AF4899,insured vehicle re other vehicle at a sudden stop,Son,Y
INC01-120936,9D8FBA00C9AB4057,Insured vehicle completely stopped in traffic. Other vehicle 1 r/e other vehicle2  other vehicle2 r/e insured vehicle,Son,
INC01-120937,9323ADAAE1DD463C,other vehicle side swiped insured vehicle going from left lane to right lane,Spouse,
INC01-120938,E2FCC8E7A97A470E,Other vehicle tried to change lanes and merged into insured vehicles passenger side,Daughter,Y
INC01-120939,74EE9070EDD743FF,Insured vehicle was parked at home when other vehicle hit insured vehicle.,Son,Y
INC01-120940,22643035C422442A,Insured vehicle was at a red light when he felt his vehicle mother vehiclee. Other vehicle had hit insured vehicle in the rear,Sister,
INC01-120941,4531287F503B46EF,other vehicle collided with insured vehicle. Poi insured vehicle/front p/s bumper other vehicle/rear left side panel,Third Party,Y
INC01-120942,EC8A9836923D435A,insured vehicle rear ended of other vehicle parked  insured vehicle opened door hit parked other vehicle,Mother,
INC01-120943,1A9C5AE406DB431D,insured vehicle hit by other vehicle while parked. Other vehicle hit-and-run,Third Party,Y
INC01-120944,BCCFC77C9F3E4847,insured vehicle parking his car slid into the other vehicle car in the parking lot,Mother,Y
INC01-120945,818C818E790A48A8,Other vehicle backed into insured vehicle  materials from rear of truck damaged insured vehicle,Self,Y
INC01-120946,1554FC90B1CB405C,insured vehicle was passing other vehicle  other vehicle was stopped in the middle of parking lot with no one in front of them  once insured vehicle started to pass other vehicle started turning and hit insured vehicle,Brother,Y
INC01-120947,B2506C47976147BE,insured vehicle was involved in a hit and run while parked and unoccupied,Brother,Y
INC01-120948,9AF94E2C2B3E4412,other vehicle collided/ insured vehicle. Poi/other vehicle passenger side insured vehicle.,Brother,Y
INC01-120949,E926F8F6055D4697,insured vehicle in parallel parking spot on harrison and insured vehicle had blinker on to get out of spot and when insured vehicle pulled out other vehicle didnt stop and collided with insured vehicle,Self,Y
INC01-120950,935E59C307E84C9C,Insured vehicle was hit while parked in garage  other vehicle was backing up and cracked and dented right rear bumper,Mother,Y
INC01-120951,C91F12E6C4D645B9,Other vehicle swerved into insured vehicles lane and struck insured vehicle.,Daughter,Y
INC01-120952,AAD19BF9E55C41AC,Insured vehicle attempted to turn left  other vehicle flew by and startled insd. Insured vehicle struck cement barrier/lightpole,Son,Y
INC01-120953,8BC9AC40294940DD,driving south on highway 680. Other vehicle turned into cone setting zone. Other vehicle kicked up cones. Insured vehicle collided w/ cones,Daughter,
INC01-120954,F9F18381C0764B43,insured vehicle parking his car slid into the other vehicle car in the parking lot,Sister,Y
INC01-120955,82DA08F2291546FC,Other vehicle reversed into parked insured vehicle,Third Party,
INC01-120956,F671568D72EA4732,insured vehicle rear ended of other vehicle parked  insured vehicle opened door hit parked other vehicle,Mother,Y
INC01-120957,C29CAB72E4D44D41,insured vehicle collided. with other vehicle1 passenger side fender.,Self,Y
INC01-120958,4EEFB355174245EF,insured vehicle hit other vehicle while parking  hit driver's side headlight,Third Party,Y
INC01-120959,42405CF3CC74425D,in heavy traffic other vehicle changed lanes in front of insured vehicle. Other vehicle then stopped suddenly due to traffic. Insured vehicle rear ended other vehicle.,Spouse,Y
INC01-120960,6CAFD0C7D8A24ADD,Insured vehicle hit pothole and noticed the tire popped,Son,Y
INC01-120961,C5DD4A85EB30406D,insured vehicle backing up / other vehicle also backing up / collided in center,Third Party,Y
INC01-120962,1B66841B6F374B32,insured vehicle passed green light while traveling south. Insured vehicle mother vehicleing straight and noticed a motorcycle did a wheelie... Insured vehicle swerved to avoid collided with motorcycle and hit a pothole. Damage to tire/wheel. Makes noise while mother vehicleing not drinsured vehicleeable.,Brother,Y
INC01-120963,62B8FA514F5A4167,insured vehicle lost control of vehicle in the snow,Sister,Y
INC01-120964,D66ED477915F424F,insured vehicle came to slowed traffic on highway. Other vehicle1 rear-ended other vehicle2 which rear ended insured vehicle.,Self,Y
INC01-120965,5419AC9F5A504D68,insured vehicle was stopped at stop light  other vehicle in front of insured vehicle was a manual and began rolling back  insured vehicle honked horn but other vehicle did not stop. Collided with insured vehicle  the light then turned green and other vehicle fled the scene,Father,Y
INC01-120966,6C152FF0A2D442D2,insured vehicle was making a left hand turn off of e hamilton onto east st 10 mp when other vehicle approached from the opposite direction. Both insured vehicle and other vehicle stopped  insured vehicle then proceeded on with his turn as other vehicle came to a stop  at the same time as other vehicle mother vehicleed forward.,Father,Y
INC01-120967,BD76F7209B3F4B52,other vehicle hit and run insured vehicle while insured vehicle parked,Mother,
INC01-120968,4BC885218AC74F0F,insured vehicle did not brake soon enough and re other vehicle,Father,Y
INC01-120969,43AAA69BEB964B4D,insured vehicle was hit while parked.,Spouse,Y
INC01-120970,51D789EA95554039,Other vehicle was trying to get into the left lane in front of insured vehicle. Other vehicle did not have space and ended hitting insured vehicle.,Brother,
INC01-120971,E44987E2EB774889,insured vehicle lost control of vehicle and collided with dinsured vehicleider scratching and denting their driver side,Third Party,Y
INC01-120972,1284A55A75724FC5,insured vehicle parked other vehicle backed into insured vehicle,Daughter,Y
INC01-120973,C8916CB77664491C,insured vehicle was making a left turn off of the freeway  and was r/e by other vehicle,Third Party,Y
INC01-120974,56787518EC124E76,Insured vehicle hit other vehicle,Son,Y
INC01-120975,31E59B3E8A714D6B,While attempting to turn out of parking garage  insured vehicle hit concrete beam.,Daughter,Y
INC01-120976,8EE5CDA2CCAB4C4A,other vehicle was traveling on north main st when insured vehicle attempted to merge into lane with the other vehicle when insured vehicle hit other vehicle.,Third Party,
INC01-120977,6FBD3D9C6EF94144,insured vehicle was backing up and other vehicle was backing up. Insured vehicle and other vehicle backed into each other.,Self,Y
INC01-120978,5459336111BB4E3C,insured vehicle attempted lane change into turn lane. Insured vehicle r/e other vehicle.,Spouse,Y
INC01-120979,C9D501C4E214464A,insured vehicle backing out of driving way and scratched other vehicle that was parked,Mother,Y
INC01-120980,C96D32F8D9A7431A,insured vehicle was left park on the street and the car was hit while it was parked dent and scratches on back passenger door up to passenger front door.,Daughter,Y
INC01-120981,61BF7B4C58FB4B29,insured vehicle backed into other vehicle while it was parked,Son,
INC01-120982,43ECDF13A5AE4D44,Insured vehicle and other vehicle were trying to leave the mosque and were in bumper to bumper traffic in line to get out of the gate. Insured vehicle accidentally rolled very lightly into the rear- end of other vehicle.,Mother,Y
INC01-120983,0D197C64D0DE43B9,Insured vehicle parked and was hit by other vehicle,Daughter,
INC01-120984,ED126AE0ACC54DBC,Insured vehicle traveling northbound on I 15 highway ice caused insured vehicle to go into the median,Father,Y
INC01-120985,5FF6057BFB53408C,I was in a single car accident an hour ago and the car is totaled without a doubt. Flipped and landed upside down  it's trashed,Father,
INC01-120986,0AD8459645CF462E,insured vehicle was backing up when a bicyclist appeared behind insured vehicle. Then insured swerved into a cement pole to avoid hitting the bicyclist.,Self,Y
INC01-120987,64C7DA721B23403C,Insured vehicle left parking lot to make a right hand turn  other vehicle made right hand turn and collided,Brother,Y
INC01-120988,346346456CC44CCE,other vehicle backing into insured vehicle,Third Party,Y
INC01-120989,93258FE5304F4736,Insured vehicle collided with road debris like branches  dirts and rocks and things on freeway.,Third Party,Y
INC01-120990,0C2F12690BF04235,insured vehicle collided with object on the road,Sister,Y
INC01-120991,97D61CFD29884AFA,parked insured vehicle was hit by unknown other vehicle,Mother,Y
INC01-120992,F303C981E26C45DC,insureds foot slipped off brake pedal and insured vehicle rear end other vehicle  impact less than 5mph,Son,Y
INC01-120993,A814652A68B84D77,insured vehicle went through intersection and other vehicle ran stop sign and hit insured vehicle,Self,Y
INC01-120994,35C921391F51464B,insured vehicle lost control of vehicle in the snow,Sister,Y
INC01-120995,322588B266404610,insured vehicle stolen  insured vehicle collided other vehicle1 and other vehicle2,Spouse,Y
INC01-120996,EC096EB2071A4C11,insured vehicle was parked. Other vehicle collided with insured vehicle and left. Insd noticed the damage when he got home.,Third Party,Y
INC01-120997,F34331E05D3946D0,Other vehicle r/e stopped insured vehicle,Spouse,Y
INC01-120998,9E2D23BD12C84BC2,insured parked and hit and run by other vehicle unk where insured vehicle was parked when hit.,Son,
INC01-120999,8E20601362B64C66,Insured vehicle was driving north  made a turn into shopping mall  other vehicle collidedides with other vehicle.,Spouse,Y
INC01-121000,D52A6B5AAF434383,insured vehicle side swipped by other vehicle while on highway,Son,Y
INC01-121001,6C1E5C71D92946B9,Insured vehicle making left onto highway 50 other vehicle came from right and hit insured vehicle,Sister,Y
INC01-121002,C1AAA39A3B634FBB,insured vehicle was parked. Other vehicle collided with insured vehicle and left. Insd noticed the damage when he got home.,Self,Y
INC01-121003,87881642A81E423B,insured vehicle hit an object on the road.,Spouse,Y
INC01-121004,90F6A1B9A7284F0D,insured vehicle trav nb on side between left and right hand lane  approaching light at busy intersection  other vehicle turned left from babcock onto other lane parallel to insured vehicle and collided,Brother,
INC01-121005,1ADD97A7E66E4B08,insured vehicle was making a left hand turn off of e hamilton onto east st 10 mp when other vehicle approached from the opposite direction. Both insured vehicle and other vehicle stopped  insured vehicle then proceeded on with his turn as other vehicle came to a stop  at the same time as other vehicle mother vehicleed forward.,Third Party,Y
INC01-121006,C1F18E1D00BD46F6,Insured vehicle lost control and hit post,Sister,Y
INC01-121007,A2CF8BE610CA497D,Insured vehicle rear ended other vehicle,Third Party,Y
INC01-121008,3DA9A94125EB4C24,Someone broke into insured vehicle and took items from the vehicle. Broke the glass and damaged drivers side door lock.,Sister,
INC01-121009,159306E7C634420E,other vehicle hit parked insured vehicle  hit and run,Mother,Y
INC01-121010,A93F7044585442AD,Other vehicle hit insured vehicle while parked.,Third Party,Y
INC01-121011,67971878A1454694,insured vehicle backed into other vehicle while it was parked,Mother,Y
INC01-121012,9B268B5FD527434B,insured vehicle r/e by other vehicle.,Self,Y
INC01-121013,B743E19F1E784C23,stop and go traffic conditions  insured vehicle rear-ended other vehicle.,Daughter,Y
