,exposure_id,exp_createdate,exp_claim_id,exp_lossparty,exp_coverage_id,exp_incident_id,exp_vehicle_id,exp_group,exp_type,exp_closedate,exp_status,exp_resolution
1196,EXP01-10001,14-05-2018,CLM01-1002125,Insured,COV01-1000001,INC01-101196,031FA59534CD4ED2,Injury,GLASS,24-05-2018,Closed,Rejected
1197,EXP01-10004,11-11-2018,CLM01-1008975,Insured,COV01-1000002,INC01-101197,D2FA2D5190A64753,Injury,COL,,Open,Closed with payments
1198,EXP01-10004,30-12-2018,CLM01-1004059,Insured,COV01-1000002,INC01-101198,A915F8BBF8ED4741,General,COL,,Open,Closed with payments
1199,EXP01-10005,20-04-2018,CLM01-1002079,Thirdparty,COV01-1000002,INC01-101199,E7FF9AD20397480F,Medical Claims,PD,13-05-2018,Closed,Rejected
1200,EXP01-10003,20-07-2018,CLM01-1006051,Insured,COV01-1000002,INC01-101200,3C6D1085833D499E,Analyst Vendor IPD,COMP,,Open,Reported in siu
1201,EXP01-10001,18-07-2018,CLM01-1004537,Insured,COV01-1000001,INC01-101201,DBEF3965BA474ECB,Medical Claims,GLASS,31-07-2018,Closed,Closed without payment
1202,EXP01-10004,06-05-2018,CLM01-1000221,Insured,COV01-1000001,INC01-101202,DE17363C35E54445,Injury-Compound,COL,,Open,Closed with payments
1203,EXP01-10004,09-05-2018,CLM01-1004394,Insured,COV01-1000002,INC01-101203,9DB850122FB64121,General,COL,09-06-2018,Closed,Reported in siu
1204,EXP01-10001,16-09-2018,CLM01-1006010,Insured,COV01-1000001,INC01-101204,DF46680BFDA24E75,houseowners compound,GLASS,22-09-2018,Closed,Closed without payment
1205,EXP01-10004,27-12-2018,CLM01-1010242,Insured,COV01-1000001,INC01-101205,B31C40D77A6642EF,Subrogation,COL,,Open,Closed with payments
1206,EXP01-10004,16-01-2019,CLM01-1005191,Thirdparty,COV01-1000002,INC01-101206,5BE035DF98C94D03,Glass,COL,,Open,Duplicate
1207,EXP01-10003,31-01-2019,CLM01-1007419,Thirdparty,COV01-1000001,INC01-101207,25E8519A944D4043,houseowners compound,COMP,,Open,Closed without payment
1208,EXP01-10005,06-01-2018,CLM01-1007567,Insured,COV01-1000001,INC01-101208,27445378A60141C4,Subrogation,PD,09-02-2018,Closed,Closed with payments
1209,EXP01-10005,28-06-2018,CLM01-1001545,Thirdparty,COV01-1000002,INC01-101209,9A47AB73306F4570,Total Loss,PD,28-07-2018,Closed,Closed without payment
1210,EXP01-10005,13-10-2018,CLM01-1009275,Insured,COV01-1000002,INC01-101210,3320A7FE7D2F496E,houseowners compound,PD,,Open,Reported in siu
1211,EXP01-10005,04-08-2018,CLM01-1003016,Insured,COV01-1000002,INC01-101211,A975E1BC083346DC,Physical,PD,31-08-2018,Closed,Closed without payment
1212,EXP01-10001,18-10-2018,CLM01-1005788,Thirdparty,COV01-1000001,INC01-101212,E7D971B16B8C4062,Analyst Vendor IPD,GLASS,,Open,Rejected
1213,EXP01-10001,26-08-2018,CLM01-1010906,Thirdparty,COV01-1000001,INC01-101213,2E323431729E4776,Subrogation,GLASS,02-09-2018,Closed,Closed with payments
1214,EXP01-10003,28-01-2019,CLM01-1003121,Insured,COV01-1000002,INC01-101214,A421845D2D524D0F,Medical Claims,COMP,,Open,Reported in siu
1215,EXP01-10004,05-03-2018,CLM01-1009875,Thirdparty,COV01-1000002,INC01-101215,5A72234DFE384FC7,General,COL,03-04-2018,Closed,Duplicate
1216,EXP01-10005,07-06-2018,CLM01-1005524,Thirdparty,COV01-1000002,INC01-101216,1C81FDCAF683448A,Tow,PD,06-07-2018,Closed,Closed without payment
1217,EXP01-10005,18-12-2018,CLM01-1001630,Thirdparty,COV01-1000001,INC01-101217,090989BC9C5846BB,FastTrack,PD,17-01-2019,Closed,Closed with payments
1218,EXP01-10003,10-01-2018,CLM01-1000274,Thirdparty,COV01-1000001,INC01-101218,5AC1398624EB40BA,Injury,COMP,08-02-2018,Closed,Reported in siu
1219,EXP01-10001,29-08-2018,CLM01-1008219,Insured,COV01-1000001,INC01-101219,086049DF5F344E63,Medical Claims,GLASS,07-09-2018,Closed,Closed with payments
1220,EXP01-10004,26-05-2018,CLM01-1007909,Thirdparty,COV01-1000002,INC01-101220,8EDE4CD00E2D42A3,houseowners compound,COL,23-06-2018,Closed,Reported in siu
1221,EXP01-10003,07-08-2018,CLM01-1006285,Insured,COV01-1000001,INC01-101221,D82CC86EFB1A4E2B,Medical Claims,COMP,05-09-2018,Closed,Reported in siu
1222,EXP01-10002,22-08-2018,CLM01-1001522,Insured,COV01-1000001,INC01-101222,841544B456604687,General,BI,,Open,Duplicate
1223,EXP01-10004,04-05-2018,CLM01-1004549,Insured,COV01-1000001,INC01-101223,0345B7C4E56F4873,FastTrack,COL,31-05-2018,Closed,Closed with payments
1224,EXP01-10001,09-12-2018,CLM01-1003649,Insured,COV01-1000001,INC01-101224,3465BEA85B914A2F,Glass,GLASS,14-12-2018,Closed,Rejected
1225,EXP01-10003,22-07-2018,CLM01-1006657,Thirdparty,COV01-1000001,INC01-101225,3E9096FD59DA4F2E,Injury,COMP,19-08-2018,Closed,Rejected
1226,EXP01-10005,19-08-2018,CLM01-1009677,Insured,COV01-1000001,INC01-101226,765EF47BD1C1499F,Total Loss,PD,14-09-2018,Closed,Duplicate
1227,EXP01-10003,26-08-2018,CLM01-1005117,Insured,COV01-1000001,INC01-101227,86AB542EDDCE4057,Analyst Vendor IPD,COMP,24-09-2018,Closed,Closed with payments
1228,EXP01-10002,27-01-2019,CLM01-1001550,Thirdparty,COV01-1000002,INC01-101228,E511051F01AB439D,Injury-Compound,BI,,Open,Reported in siu
1229,EXP01-10001,03-12-2018,CLM01-1004885,Thirdparty,COV01-1000001,INC01-101229,DF310E9564364228,Subrogation,GLASS,,Open,Duplicate
1230,EXP01-10005,03-02-2018,CLM01-1009682,Thirdparty,COV01-1000002,INC01-101230,FCB79B01F94243FF,Analyst Vendor IPD,PD,04-03-2018,Closed,Rejected
1231,EXP01-10005,09-01-2019,CLM01-1008765,Insured,COV01-1000001,INC01-101231,42DA19672DE34C77,Medical Claims,PD,,Open,Duplicate
1232,EXP01-10003,29-05-2018,CLM01-1007991,Insured,COV01-1000001,INC01-101232,5239BACCE429401E,Physical,COMP,25-06-2018,Closed,Reported in siu
1233,EXP01-10002,11-12-2018,CLM01-1006947,Insured,COV01-1000001,INC01-101233,A6BD503D58FF4560,Injury-Compound,BI,,Open,Reported in siu
1234,EXP01-10001,09-06-2018,CLM01-1007642,Insured,COV01-1000001,INC01-101234,C4AAF05566AB4852,Injury-Compound,GLASS,21-06-2018,Closed,Reported in siu
1235,EXP01-10004,13-04-2018,CLM01-1001119,Thirdparty,COV01-1000002,INC01-101235,7AB13CDD7F614AAB,Medical Claims,COL,10-05-2018,Closed,Closed without payment
1236,EXP01-10004,07-09-2018,CLM01-1002111,Insured,COV01-1000002,INC01-101236,D0CDB955C22841FA,Total Loss,COL,05-10-2018,Closed,Reported in siu
1237,EXP01-10002,21-05-2018,CLM01-1008401,Insured,COV01-1000001,INC01-101237,A0663D6D0B21411B,Tow,BI,20-06-2018,Closed,Duplicate
1238,EXP01-10004,20-04-2018,CLM01-1010825,Thirdparty,COV01-1000001,INC01-101238,3309FE3816EE40CF,Glass,COL,,Open,Closed with payments
1239,EXP01-10002,20-09-2018,CLM01-1007113,Insured,COV01-1000002,INC01-101239,27F8E300D63E4B45,Physical,BI,,Open,Reported in siu
1240,EXP01-10003,09-02-2018,CLM01-1005262,Insured,COV01-1000001,INC01-101240,200DDE8B24CB4F19,Medical Claims,COMP,11-03-2018,Closed,Closed without payment
1241,EXP01-10001,06-02-2019,CLM01-1010516,Insured,COV01-1000002,INC01-101241,808C14067EA34F60,Glass,GLASS,,Open,Closed without payment
1242,EXP01-10003,26-02-2018,CLM01-1005927,Insured,COV01-1000001,INC01-101242,9DC0F5B717A64120,Injury,COMP,30-03-2018,Closed,Closed with payments
1243,EXP01-10003,13-10-2018,CLM01-1000359,Insured,COV01-1000001,INC01-101243,7BE845FBD406481B,Subrogation,COMP,,Open,Rejected
1244,EXP01-10004,14-08-2018,CLM01-1008504,Insured,COV01-1000002,INC01-101244,0769A5972F9A41AD,houseowners Low Compound,COL,13-09-2018,Closed,Closed without payment
1245,EXP01-10004,31-03-2018,CLM01-1010142,Thirdparty,COV01-1000002,INC01-101245,F5928FB82C6F46C6,General,COL,03-05-2018,Closed,Rejected
1246,EXP01-10001,06-01-2019,CLM01-1009735,Thirdparty,COV01-1000001,INC01-101246,D4475971B96A44FC,Salvage,GLASS,10-01-2019,Closed,Closed without payment
1247,EXP01-10002,22-06-2018,CLM01-1009480,Thirdparty,COV01-1000002,INC01-101247,5CFD604A9FC648F4,houseowners compound,BI,22-07-2018,Closed,Closed without payment
1248,EXP01-10004,03-11-2018,CLM01-1008005,Insured,COV01-1000002,INC01-101248,7EA2C4B000CF4DDC,Analyst Vendor IPD,COL,,Open,Closed without payment
1249,EXP01-10005,25-05-2018,CLM01-1001580,Thirdparty,COV01-1000002,INC01-101249,0CA7817630324CA2,Analyst Vendor IPD,PD,29-06-2018,Closed,Rejected
1250,EXP01-10001,03-01-2018,CLM01-1005641,Insured,COV01-1000002,INC01-101250,E212D8ECC18C484E,Medical Claims,GLASS,16-01-2018,Closed,Rejected
1251,EXP01-10001,14-09-2018,CLM01-1008653,Thirdparty,COV01-1000002,INC01-101251,7F7B5B9836AD4DFE,Subrogation,GLASS,22-09-2018,Closed,Reported in siu
1252,EXP01-10005,11-12-2018,CLM01-1006773,Insured,COV01-1000001,INC01-101252,0D2B24AC598D4CEF,Injury-Compound,PD,13-01-2019,Closed,Closed without payment
1253,EXP01-10004,04-09-2018,CLM01-1002967,Thirdparty,COV01-1000001,INC01-101253,2F2BBC0B6B9A4648,Medical Claims,COL,03-10-2018,Closed,Closed without payment
1254,EXP01-10005,25-01-2018,CLM01-1006555,Thirdparty,COV01-1000002,INC01-101254,4039DCB5BADC4514,Tow,PD,20-02-2018,Closed,Rejected
1255,EXP01-10003,12-01-2018,CLM01-1005504,Insured,COV01-1000001,INC01-101255,9BB6AF71C2CC4303,houseowners compound,COMP,06-02-2018,Closed,Reported in siu
1256,EXP01-10005,14-08-2018,CLM01-1008668,Thirdparty,COV01-1000002,INC01-101256,09CE56B469274D7A,Injury-Compound,PD,11-09-2018,Closed,Rejected
1257,EXP01-10004,15-03-2018,CLM01-1002383,Insured,COV01-1000001,INC01-101257,EDF519DEF28A4F82,FastTrack,COL,13-04-2018,Closed,Duplicate
1258,EXP01-10003,08-08-2018,CLM01-1000594,Insured,COV01-1000002,INC01-101258,9983ACCEF7394DC2,Analyst Vendor IPD,COMP,03-09-2018,Closed,Duplicate
1259,EXP01-10005,13-12-2018,CLM01-1005465,Insured,COV01-1000001,INC01-101259,698CBFF37A4E4F25,Physical,PD,,Open,Duplicate
1260,EXP01-10003,15-10-2018,CLM01-1006100,Thirdparty,COV01-1000002,INC01-101260,006D9CB3759D45DC,houseowners compound,COMP,,Open,Duplicate
1261,EXP01-10004,02-12-2018,CLM01-1001740,Insured,COV01-1000002,INC01-101261,4B97E89B13254CAB,Subrogation,COL,,Open,Reported in siu
1262,EXP01-10002,06-08-2018,CLM01-1001384,Insured,COV01-1000002,INC01-101262,208CD1221B614AAC,Injury-Compound,BI,,Open,Rejected
1263,EXP01-10003,13-07-2018,CLM01-1006308,Insured,COV01-1000001,INC01-101263,2DD48349C2B94B2C,houseowners Low Compound,COMP,05-08-2018,Closed,Closed with payments
1264,EXP01-10003,16-07-2018,CLM01-1006613,Insured,COV01-1000002,INC01-101264,AED40ADB7A724562,Medical Claims,COMP,14-08-2018,Closed,Rejected
1265,EXP01-10001,13-10-2018,CLM01-1008929,Insured,COV01-1000001,INC01-101265,7A6C796E79864C17,Injury,GLASS,,Open,Closed without payment
1266,EXP01-10001,01-12-2018,CLM01-1010502,Thirdparty,COV01-1000002,INC01-101266,989538C0A03342ED,Injury-Compound,GLASS,,Open,Duplicate
1267,EXP01-10003,28-05-2018,CLM01-1004998,Insured,COV01-1000002,INC01-101267,B4A7C0BB10384B66,Medical Claims,COMP,01-07-2018,Closed,Closed with payments
1268,EXP01-10002,27-03-2018,CLM01-1007751,Insured,COV01-1000002,INC01-101268,5B0C24444CDE4473,Fire/Theft,BI,21-04-2018,Closed,Closed with payments
1269,EXP01-10001,31-03-2018,CLM01-1006375,Insured,COV01-1000002,INC01-101269,B4A1C8210E424FAE,General,GLASS,11-04-2018,Closed,Duplicate
1270,EXP01-10004,20-12-2018,CLM01-1007448,Thirdparty,COV01-1000002,INC01-101270,5A2AA89BCE0A4F68,Salvage,COL,12-01-2019,Closed,Rejected
1271,EXP01-10004,18-04-2018,CLM01-1008640,Insured,COV01-1000002,INC01-101271,67BC968AC68A4604,Fire/Theft,COL,16-05-2018,Closed,Duplicate
1272,EXP01-10002,18-10-2018,CLM01-1002461,Insured,COV01-1000001,INC01-101272,E0EDE3254F4A4857,Analyst Vendor IPD,BI,,Open,Closed without payment
1273,EXP01-10003,08-02-2018,CLM01-1001886,Insured,COV01-1000002,INC01-101273,AD2ED549EB3A4041,Total Loss,COMP,05-03-2018,Closed,Reported in siu
1274,EXP01-10003,17-03-2018,CLM01-1007920,Thirdparty,COV01-1000002,INC01-101274,BDC299F459D34E2C,Analyst Vendor IPD,COMP,14-04-2018,Closed,Duplicate
1275,EXP01-10003,11-02-2018,CLM01-1003929,Insured,COV01-1000001,INC01-101275,5A32C5AC31A04BF2,Glass,COMP,10-03-2018,Closed,Rejected
1276,EXP01-10005,10-01-2018,CLM01-1002702,Insured,COV01-1000001,INC01-101276,BCD128F9200443C3,Salvage,PD,11-02-2018,Closed,Closed without payment
1277,EXP01-10003,19-10-2018,CLM01-1010268,Insured,COV01-1000002,INC01-101277,F5CC23FF21284206,Medical Claims,COMP,,Open,Rejected
1278,EXP01-10005,22-01-2018,CLM01-1002278,Insured,COV01-1000001,INC01-101278,E5AA4F48FC8F4358,General,PD,19-02-2018,Closed,Closed with payments
1279,EXP01-10002,30-04-2018,CLM01-1008331,Thirdparty,COV01-1000002,INC01-101279,65442DFFC22F4402,Total Loss,BI,,Open,Rejected
1280,EXP01-10002,24-05-2018,CLM01-1002056,Insured,COV01-1000002,INC01-101280,915DD5DC652B4A80,Glass,BI,,Open,Duplicate
1281,EXP01-10003,25-11-2018,CLM01-1002803,Insured,COV01-1000002,INC01-101281,2BDDB7B3966E4471,Tow,COMP,,Open,Reported in siu
1282,EXP01-10002,14-03-2018,CLM01-1006267,Thirdparty,COV01-1000001,INC01-101282,14F7E22783944755,Injury,BI,,Open,Closed with payments
1283,EXP01-10004,05-05-2018,CLM01-1003584,Insured,COV01-1000002,INC01-101283,9962690103954E9D,Subrogation,COL,,Open,Reported in siu
1284,EXP01-10005,25-11-2018,CLM01-1008782,Thirdparty,COV01-1000001,INC01-101284,3607DD305CAA4312,Injury-Compound,PD,,Open,Rejected
1285,EXP01-10003,03-08-2018,CLM01-1004565,Thirdparty,COV01-1000002,INC01-101285,B64E7C33C3CD4700,Salvage,COMP,,Open,Rejected
1286,EXP01-10001,22-08-2018,CLM01-1003818,Thirdparty,COV01-1000001,INC01-101286,39A57CB03DB14278,Physical,GLASS,,Open,Closed without payment
1287,EXP01-10002,02-05-2018,CLM01-1000459,Thirdparty,COV01-1000002,INC01-101287,68F52E0B2DA446CD,Total Loss,BI,30-05-2018,Closed,Rejected
1288,EXP01-10004,27-07-2018,CLM01-1006769,Insured,COV01-1000002,INC01-101288,4E7E71777BCE4D59,Injury,COL,24-08-2018,Closed,Rejected
1289,EXP01-10004,27-06-2018,CLM01-1006163,Insured,COV01-1000001,INC01-101289,F6AE5DB95C2F47A1,houseowners compound,COL,31-07-2018,Closed,Reported in siu
1290,EXP01-10001,22-08-2018,CLM01-1003656,Insured,COV01-1000002,INC01-101290,6E80A8F75A78454A,Total Loss,GLASS,31-08-2018,Closed,Closed without payment
1291,EXP01-10002,29-06-2018,CLM01-1008704,Insured,COV01-1000001,INC01-101291,FDDE94B58C2F4902,Medical Claims,BI,29-07-2018,Closed,Reported in siu
1292,EXP01-10001,22-01-2018,CLM01-1000725,Thirdparty,COV01-1000001,INC01-101292,75BD0E2719AA4A7C,Medical Claims,GLASS,28-01-2018,Closed,Duplicate
1293,EXP01-10001,02-10-2018,CLM01-1010469,Thirdparty,COV01-1000002,INC01-101293,6F0D3AE18BDF4CA8,Physical,GLASS,14-10-2018,Closed,Closed with payments
1294,EXP01-10001,15-02-2018,CLM01-1010563,Thirdparty,COV01-1000002,INC01-101294,4097A3E6B4734883,Injury,GLASS,20-02-2018,Closed,Closed without payment
1295,EXP01-10003,21-10-2018,CLM01-1008791,Insured,COV01-1000001,INC01-101295,887133A742914007,Salvage,COMP,,Open,Reported in siu
1296,EXP01-10001,04-06-2018,CLM01-1008763,Thirdparty,COV01-1000001,INC01-101296,606DA53C1A23458D,Injury-Compound,GLASS,,Open,Rejected
1297,EXP01-10003,12-09-2018,CLM01-1007869,Thirdparty,COV01-1000001,INC01-101297,4531E9D2403B4DAF,General,COMP,11-10-2018,Closed,Reported in siu
1298,EXP01-10002,17-09-2018,CLM01-1000120,Insured,COV01-1000002,INC01-101298,4B80C642B3CA4E32,Medical Claims,BI,16-10-2018,Closed,Reported in siu
1299,EXP01-10001,31-05-2018,CLM01-1003254,Insured,COV01-1000002,INC01-101299,509E5ACF8C3F4D54,Total Loss,GLASS,02-06-2018,Closed,Rejected
1300,EXP01-10005,11-11-2018,CLM01-1000499,Insured,COV01-1000001,INC01-101300,FBE1815ABC93410D,Total Loss,PD,10-12-2018,Closed,Duplicate
1301,EXP01-10003,10-09-2018,CLM01-1010451,Thirdparty,COV01-1000001,INC01-101301,30CB7E74D51949C1,houseowners Low Compound,COMP,,Open,Duplicate
1302,EXP01-10004,03-04-2018,CLM01-1008061,Thirdparty,COV01-1000002,INC01-101302,FBE63DBB027F41D2,houseowners compound,COL,,Open,Closed with payments
1303,EXP01-10003,17-01-2019,CLM01-1008345,Insured,COV01-1000002,INC01-101303,0300B058A2444F7E,Injury,COMP,,Open,Duplicate
1304,EXP01-10004,19-08-2018,CLM01-1007103,Insured,COV01-1000001,INC01-101304,010331E267954FC5,FastTrack,COL,16-09-2018,Closed,Rejected
1305,EXP01-10004,26-01-2018,CLM01-1003338,Thirdparty,COV01-1000002,INC01-101305,0FBD3E90DBFD4C20,General,COL,22-02-2018,Closed,Duplicate
1306,EXP01-10001,09-01-2019,CLM01-1001109,Insured,COV01-1000001,INC01-101306,14A2768E1FDA41AD,Salvage,GLASS,15-01-2019,Closed,Rejected
1307,EXP01-10004,31-08-2018,CLM01-1006627,Insured,COV01-1000002,INC01-101307,DD2679BB4B9648CD,Injury-Compound,COL,26-09-2018,Closed,Duplicate
1308,EXP01-10005,02-03-2018,CLM01-1008187,Thirdparty,COV01-1000001,INC01-101308,C355D4DC095F44EA,General,PD,03-04-2018,Closed,Closed without payment
1309,EXP01-10001,23-01-2019,CLM01-1008524,Insured,COV01-1000001,INC01-101309,4157E5BEE7504F36,Salvage,GLASS,31-01-2019,Closed,Rejected
1310,EXP01-10005,17-07-2018,CLM01-1004845,Thirdparty,COV01-1000001,INC01-101310,822D74CF89F04E8B,Glass,PD,14-08-2018,Closed,Rejected
1311,EXP01-10002,24-03-2018,CLM01-1008799,Insured,COV01-1000001,INC01-101311,D0FFB39BFFAB4EE1,Tow,BI,,Open,Reported in siu
1312,EXP01-10005,05-02-2018,CLM01-1005493,Insured,COV01-1000002,INC01-101312,2FA5C7C934D6445B,houseowners Low Compound,PD,03-03-2018,Closed,Reported in siu
1313,EXP01-10004,01-01-2019,CLM01-1010242,Thirdparty,COV01-1000001,INC01-101313,299F60C056E34A5D,Subrogation,COL,,Open,Closed with payments
1314,EXP01-10005,05-02-2019,CLM01-1006865,Insured,COV01-1000001,INC01-101314,9390BC0FBFC743FF,houseowners compound,PD,,Open,Closed with payments
1315,EXP01-10004,23-01-2019,CLM01-1003536,Insured,COV01-1000002,INC01-101315,0FC57EEDB6904182,Injury-Compound,COL,,Open,Closed without payment
1316,EXP01-10005,07-09-2018,CLM01-1006655,Thirdparty,COV01-1000002,INC01-101316,C1ED48E671434BC1,Salvage,PD,06-10-2018,Closed,Closed without payment
1317,EXP01-10002,24-04-2018,CLM01-1005070,Insured,COV01-1000002,INC01-101317,2ABA8409F3904FC9,Injury,BI,20-05-2018,Closed,Duplicate
1318,EXP01-10003,03-12-2018,CLM01-1002705,Insured,COV01-1000001,INC01-101318,C8C181FF08EE4D32,FastTrack,COMP,03-01-2019,Closed,Rejected
1319,EXP01-10002,03-05-2018,CLM01-1009104,Insured,COV01-1000002,INC01-101319,3E6272DEAC584C21,Physical,BI,06-06-2018,Closed,Reported in siu
1320,EXP01-10003,13-08-2018,CLM01-1002110,Insured,COV01-1000001,INC01-101320,27A273B5BD6641B9,Salvage,COMP,07-09-2018,Closed,Closed with payments
1321,EXP01-10003,27-02-2018,CLM01-1007507,Insured,COV01-1000001,INC01-101321,1B6126CD7ECD40A4,General,COMP,29-03-2018,Closed,Rejected
1322,EXP01-10004,21-10-2018,CLM01-1008804,Thirdparty,COV01-1000001,INC01-101322,FA732DCC93C84428,houseowners Low Compound,COL,,Open,Closed with payments
1323,EXP01-10004,13-01-2019,CLM01-1002173,Insured,COV01-1000001,INC01-101323,D5E8C6BC8EA1469E,houseowners Low Compound,COL,,Open,Duplicate
1324,EXP01-10005,19-01-2019,CLM01-1007672,Thirdparty,COV01-1000001,INC01-101324,E55A8FD312D5430E,houseowners Low Compound,PD,,Open,Closed with payments
1325,EXP01-10004,09-02-2018,CLM01-1004501,Insured,COV01-1000001,INC01-101325,78303300C7834791,FastTrack,COL,07-03-2018,Closed,Duplicate
1326,EXP01-10004,24-03-2018,CLM01-1010199,Insured,COV01-1000001,INC01-101326,3C4B6A411E7740A2,Salvage,COL,23-04-2018,Closed,Duplicate
1327,EXP01-10005,22-11-2018,CLM01-1001748,Thirdparty,COV01-1000001,INC01-101327,F59EA6C2EF7F4262,houseowners compound,PD,,Open,Closed with payments
1328,EXP01-10004,02-02-2018,CLM01-1003707,Thirdparty,COV01-1000002,INC01-101328,F1F4B0C8D6384384,Glass,COL,02-03-2018,Closed,Duplicate
1329,EXP01-10005,25-11-2018,CLM01-1001807,Thirdparty,COV01-1000001,INC01-101329,5.39E+15,Tow,PD,,Open,Duplicate
1330,EXP01-10002,21-05-2018,CLM01-1010039,Thirdparty,COV01-1000001,INC01-101330,680741C33EB24196,Injury,BI,18-06-2018,Closed,Duplicate
1331,EXP01-10003,15-08-2018,CLM01-1008936,Insured,COV01-1000001,INC01-101331,00BC3F85F2FC48EB,Physical,COMP,,Open,Reported in siu
1332,EXP01-10001,24-05-2018,CLM01-1003552,Thirdparty,COV01-1000002,INC01-101332,CF55DC26B86F45B6,houseowners compound,GLASS,02-06-2018,Closed,Closed without payment
1333,EXP01-10005,31-10-2018,CLM01-1000066,Insured,COV01-1000001,INC01-101333,A88450B5089F4E8E,Injury-Compound,PD,,Open,Closed without payment
1334,EXP01-10003,03-02-2018,CLM01-1006258,Thirdparty,COV01-1000001,INC01-101334,6A5A524408E14779,Injury-Compound,COMP,02-03-2018,Closed,Duplicate
1335,EXP01-10005,24-04-2018,CLM01-1006796,Thirdparty,COV01-1000002,INC01-101335,38110B79477F48DD,Glass,PD,20-05-2018,Closed,Closed with payments
1336,EXP01-10001,15-04-2018,CLM01-1004425,Insured,COV01-1000002,INC01-101336,4E226249F7FA4490,Tow,GLASS,23-04-2018,Closed,Closed without payment
1337,EXP01-10002,19-03-2018,CLM01-1001367,Thirdparty,COV01-1000002,INC01-101337,2A63A5C6ECCD44A1,FastTrack,BI,,Open,Rejected
1338,EXP01-10004,15-12-2018,CLM01-1001321,Thirdparty,COV01-1000001,INC01-101338,88E35CB064DB4D50,Salvage,COL,,Open,Rejected
1339,EXP01-10001,15-04-2018,CLM01-1008205,Insured,COV01-1000002,INC01-101339,B010027F377748B1,Glass,GLASS,,Open,Closed without payment
1340,EXP01-10005,18-09-2018,CLM01-1004090,Insured,COV01-1000002,INC01-101340,C1EF282D74D84E2B,Injury,PD,,Open,Reported in siu
1341,EXP01-10005,21-11-2018,CLM01-1001524,Insured,COV01-1000001,INC01-101341,627549E2341549BD,Salvage,PD,,Open,Duplicate
1342,EXP01-10005,21-01-2018,CLM01-1006880,Thirdparty,COV01-1000001,INC01-101342,1C2D3B240B6B4AAE,Physical,PD,18-02-2018,Closed,Closed without payment
1343,EXP01-10003,28-09-2018,CLM01-1008155,Insured,COV01-1000002,INC01-101343,EF2B86455CBC40A0,Salvage,COMP,28-10-2018,Closed,Closed with payments
1344,EXP01-10005,09-11-2018,CLM01-1007013,Insured,COV01-1000001,INC01-101344,41D294F969454346,Salvage,PD,,Open,Closed without payment
1345,EXP01-10004,21-03-2018,CLM01-1010029,Thirdparty,COV01-1000002,INC01-101345,52DF5C5E974B4360,Tow,COL,,Open,Closed without payment
1346,EXP01-10004,06-04-2018,CLM01-1007348,Insured,COV01-1000002,INC01-101346,79A4A3BB4AA84833,Analyst Vendor IPD,COL,01-05-2018,Closed,Rejected
1347,EXP01-10005,14-05-2018,CLM01-1006605,Insured,COV01-1000002,INC01-101347,53BCCFAC148B4063,Glass,PD,07-06-2018,Closed,Reported in siu
